"","Enhancers","Gene_body_1","Gene_body_2","H1","HP1","Open_promoters","Pc","Low_signal","annot","annot_thr"
"GstO3",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"se",0,0.13,0,0,0,0,0,0.87,"Low_signal","Low_signal"
"GstO2",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"GstO1",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"foi",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"ergic53",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"rhea",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR43910",0.4125,0,0,0,0,0,0,0.5875,"Low_signal","Enhancers"
"mir-190",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"CG6638",0,0,0,0,0.745714,0,0,0.254286,"HP1","HP1"
"CG43078",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Nelf-E",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"RpL14",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"snoRNA:U49:66Da",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"snoRNA:U49:66Db",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG5989",0,0,0,0,0,0.501429,0,0.498571,"Open_promoters","Open_promoters"
"CG6282",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"S-Lap1",0,0,0,0.3375,0,0,0,0.6625,"Low_signal","H1"
"S-Lap2",0,0,0,1,0,0,0,0,"H1","H1"
"GAPsec",0,0,0,0,0,0.57,0,0.43,"Open_promoters","Open_promoters"
"Zasp66",0,0,0,0,0,0.0725,0,0.9275,"Low_signal","Low_signal"
"Cdc6",0,0,0,0,0,0.187143,0,0.812857,"Low_signal","Low_signal"
"Cpr66D",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG13305",0.602857,0,0,0,0,0,0,0.397143,"Enhancers","Enhancers"
"Pex7",0.8625,0,0,0,0,0,0,0.1375,"Enhancers","Enhancers"
"Arr2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"h",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"lncRNA:CR44526",0.7575,0,0,0,0,0,0,0.2425,"Enhancers","Enhancers"
"SrpRbeta",0,0,0,0,0,0.107143,0,0.892857,"Low_signal","Low_signal"
"CG6511",0,0,0,0,0,0.31,0,0.69,"Low_signal","Open_promoters"
"CG32022",0,0,0,0,0,0.674286,0,0.325714,"Open_promoters","Open_promoters"
"CG43965",0,0.322857,0.677143,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"Cp18",0,1,0,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"Cp15",0,0,0,0.9525,0,0,0,0.0475,"H1","H1"
"Cp19",0.6625,0,0,0,0,0,0,0.3375,"Enhancers","Enhancers"
"Cp16",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"Prm",0.271429,0,0,0,0,0,0,0.728571,"Low_signal","Enhancers"
"CG13306",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44527",0,0,0,0.187143,0,0,0,0.812857,"Low_signal","Low_signal"
"Fhos",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG6576",0,0,0,0.7225,0,0,0,0.2775,"H1","H1"
"Acbp5",0,0,0,0.35,0,0,0,0.65,"Low_signal","H1"
"CG13310",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG13311",0,0,0,1,0,0,0,0,"H1","H1"
"CG34426",0,0,0,1,0,0,0,0,"H1","H1"
"CG32023",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG34427",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG13312",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG32024",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG13308",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CR46432",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG13309",0.9875,0,0,0,0,0,0,0.0125,"Enhancers","Enhancers"
"dally",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG32026",0.845,0,0,0,0,0,0,0.155,"Enhancers","Enhancers"
"lncRNA:CR45823",0.694286,0,0,0,0,0,0,0.305714,"Enhancers","Enhancers"
"CG43169",0,0,0,0.381429,0,0,0,0.618571,"Low_signal","H1"
"Mcm7",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"asRNA:CR45871",0,0.714286,0.285714,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"tRNA:Thr-AGT-3-1Psi",0,0,0,0.8775,0,0,0,0.1225,"H1","H1"
"TrpA1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Tsp66E",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"mfr",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR43970",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG43783",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"orb2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"GNBP3",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"mRpL12",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG13313",0,0,0,0.8925,0,0,0,0.1075,"H1","H1"
"ValRS-m",0,0,0,0.527143,0,0,0,0.472857,"H1","H1"
"CG5653",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG5021",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG5026",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"pix",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Srp68",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG5644",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG13314",0.4875,0,0,0,0,0,0,0.5125,"Low_signal","Enhancers"
"Galk",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG5068",0,0,0,0,0,0.025,0,0.975,"Low_signal","Low_signal"
"CG5280",0,0.96,0,0,0,0,0,0.04,"Gene_body_1","Gene_body_1"
"smg",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG5087",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Doc3",0,0,0,0,0,0,0.49,0.51,"Low_signal","Pc"
"CG5194",0,0,0,0,0,0,0.197143,0.802857,"Low_signal","Low_signal"
"Doc2",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR46451",0,0,0,0,0,0,1,0,"Pc","Pc"
"Doc1",0,0,0,0,0,0,1,0,"Pc","Pc"
"Argk2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Argk1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG4911",0,0,0,0,0,0.955714,0,0.044286,"Open_promoters","Open_promoters"
"CG4942",0,0,0,0,0,0.9875,0,0.0125,"Open_promoters","Open_promoters"
"teq",0,0,0,1,0,0,0,0,"H1","H1"
"CG32032",0.3825,0,0,0,0,0,0,0.6175,"Low_signal","Enhancers"
"CG13315",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"bol",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Dhpr",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Use1",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"nwk",0,0,0,0,0,0.35,0,0.65,"Low_signal","Open_promoters"
"mir-4940",0,0.7675,0,0,0,0,0,0.2325,"Gene_body_1","Gene_body_1"
"Rdl",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Slc45-1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG4476",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45408",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG4483",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG4477",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"GluRIB",0,0,0,0,0,0.195,0,0.805,"Low_signal","Low_signal"
"PGRP-LA",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"PGRP-LC",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"PGRP-LF",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG32040",0,1,0,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"Svip",0,0,0,0,0,0.7475,0,0.2525,"Open_promoters","Open_promoters"
"UGP",0,0,0,0,0,0.907143,0,0.092857,"Open_promoters","Open_promoters"
"Pdxk",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"CG34456",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"mRRF1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Klp67A",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG4452",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Fdx1",0,0,0,0,0,0.482857,0,0.517143,"Low_signal","Open_promoters"
"Hsp67Bc",0.995714,0,0,0,0,0.004286,0,0,"Enhancers","Enhancers"
"CG4456",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"Hsp22",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG4461",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Hsp26",0.675714,0,0,0,0,0,0,0.324286,"Enhancers","Enhancers"
"asRNA:CR43481",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Hsp67Ba",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Hsp23",0.205,0,0,0,0,0,0,0.795,"Low_signal","Low_signal"
"Hsp27",0,0,0,0,0,0.4075,0,0.5925,"Low_signal","Open_promoters"
"CR43482",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CR43483",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG4080",0,0,0.61,0,0,0,0,0.39,"Gene_body_2","Gene_body_2"
"eIF4E1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Cpr67B",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG4022",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Cpsf5",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG3982",0,0.588571,0,0,0,0,0,0.411429,"Gene_body_1","Gene_body_1"
"aay",0,0,0,0,0.1175,0.8825,0,0,"Open_promoters","Open_promoters"
"Atat",0,0,0,0,0,0.082857,0,0.917143,"Low_signal","Low_signal"
"Shc",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"snoRNA:Psi28S-612",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"RpS17",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"MTF-1",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG42526",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"asRNA:CR45872",0,1,0,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"Bet3",0,0,0,0,0,0.19,0,0.81,"Low_signal","Low_signal"
"Nf-YA",0,0,0,0,0,0.19,0,0.81,"Low_signal","Low_signal"
"CG33926",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG3529",0,0,0,0,0.34,0,0,0.66,"Low_signal","HP1"
"CG3448",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"ghi",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG3552",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"asRNA:CR45873",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"phol",0,0,0,0,0,0.258571,0,0.741429,"Low_signal","Open_promoters"
"CG3437",0,0,0,0,0,0.044286,0,0.955714,"Low_signal","Low_signal"
"CG3434",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG44838",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Jarid2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Uch-L5",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"pall",0,0,0,0,0,0.728571,0,0.271429,"Open_promoters","Open_promoters"
"CG32036",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG32037",0,0,0,0,0.164286,0,0,0.835714,"Low_signal","Low_signal"
"path",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG3408",0.024286,0,0,0,0,0.975714,0,0,"Open_promoters","Open_promoters"
"asRNA:CR45874",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"snoRNA:Me28S-G3253",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"RpS9",0,0,0,0,0,0.241429,0,0.758571,"Low_signal","Low_signal"
"CG33703",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG33702",0,0,0,0.857143,0,0,0,0.142857,"H1","H1"
"CR33701",0,0,0,0.201429,0,0,0,0.798571,"Low_signal","Low_signal"
"CG33700",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Or67a",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Ir67a",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42673",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Tmc",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"asRNA:CR46246",0.535714,0,0,0,0,0,0,0.464286,"Enhancers","Enhancers"
"CG3222",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG3088",0,0,0,0,0.964286,0,0,0.035714,"HP1","HP1"
"CG3306",0,0,0,0,1,0,0,0,"HP1","HP1"
"LanB2",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG3335",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Cyp40",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Or67b",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG8329",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG18179",0,0.9275,0,0,0,0,0,0.0725,"Gene_body_1","Gene_body_1"
"CG18180",0,1,0,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"CNMaR",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG16717",0,0,0,0,0,0.7475,0,0.2525,"Open_promoters","Open_promoters"
"fry",0,0,0,0,0,0.424286,0,0.575714,"Low_signal","Open_promoters"
"alphaTub67C",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG16719",0,1,0,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"asRNA:CR45804",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"asRNA:CR45121",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Prps",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"Ubc4",0,0,0,0,0,0.84,0,0.16,"Open_promoters","Open_promoters"
"CG6761",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG16711",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"SH3PX1",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"vsg",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"sncRNA:838",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"CG18178",0,0,0.348571,0,0,0.651429,0,0,"Open_promoters","Open_promoters"
"CG14174",0,0,0.07,0,0,0.93,0,0,"Open_promoters","Open_promoters"
"nbs",0,0,0,0,0,0.562857,0,0.437143,"Open_promoters","Open_promoters"
"defl",0,0,0,0,0,0.5575,0,0.4425,"Open_promoters","Open_promoters"
"Naa60",0,0,0.2375,0,0.7625,0,0,0,"HP1","HP1"
"ATPsynB",0,0,0,0,0,0.4975,0,0.5025,"Low_signal","Open_promoters"
"mir-4986",0,0,0,0.314286,0,0,0,0.685714,"Low_signal","H1"
"CG6749",0,0,0,0.275714,0,0,0,0.724286,"Low_signal","H1"
"lncRNA:CR44348",0,0,0,1,0,0,0,0,"H1","H1"
"CG42268",0.135714,0,0,0,0,0,0,0.864286,"Low_signal","Low_signal"
"lncRNA:CR45407",0.5,0,0,0,0,0,0,0.5,"Enhancers","Enhancers"
"Ae2",0.36,0,0,0,0,0,0,0.64,"Low_signal","Enhancers"
"CG32052",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Zasp67",0,0,0,0.695714,0,0,0,0.304286,"H1","H1"
"Ilp1",0,0,0,1,0,0,0,0,"H1","H1"
"Ilp2",0,0,0,1,0,0,0,0,"H1","H1"
"Ilp3",0,0,0,0.828571,0,0,0,0.171429,"H1","H1"
"Ilp4",0,0,0,1,0,0,0,0,"H1","H1"
"CG43897",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Ilp5",0,0,0,0.852857,0,0,0,0.147143,"H1","H1"
"I-2",0,0,0.007143,0,0,0,0,0.992857,"Low_signal","Low_signal"
"Cdk8",0,0,0,0,0,0.042857,0,0.957143,"Low_signal","Low_signal"
"RasGAP1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG10809",0,0,0.412857,0,0,0.587143,0,0,"Open_promoters","Open_promoters"
"iPLA2-VIA",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Ciz1",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"lncRNA:CR45406",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG34382",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CalpB",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Taf2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"asRNA:CR45875",0,1,0,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"CG6709",0,0,0.081429,0,0,0,0,0.918571,"Low_signal","Low_signal"
"Hez",0,0,0.081429,0,0,0,0,0.918571,"Low_signal","Low_signal"
"CG46387",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG6707",0,0,0,0,0,0.607143,0,0.392857,"Open_promoters","Open_promoters"
"nudE",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"bma",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG6685",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Dronc",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG6674",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG42455",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"vnc",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"dpr6",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45876",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45877",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"lncRNA:CR45155",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45878",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG14160",0,0,0,0.142857,0,0,0,0.857143,"Low_signal","Low_signal"
"CG32053",0,0,0,1,0,0,0,0,"H1","H1"
"CG32054",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42825",0,0,0,0.55,0,0,0,0.45,"H1","H1"
"CG42826",0,0,0,0.455714,0,0,0,0.544286,"Low_signal","H1"
"CR45879",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"snoRNA:MeU2-A31",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG8072",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG6628",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"dpr10",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"snoRNA:Me28S-C993",0,0,0,0.857143,0,0,0,0.142857,"H1","H1"
"ect",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"lncRNA:CR44538",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG8065",0,0,0,0,0,0,0.4125,0.5875,"Low_signal","Pc"
"CG32055",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"scramb1",0,0,0,0,0,0.228571,0,0.771429,"Low_signal","Low_signal"
"lncRNA:CR44542",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45403",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44541",0,0,0,0,0,0,1,0,"Pc","Pc"
"Or67c",0,0,0,0,0,0,0.277143,0.722857,"Low_signal","Pc"
"lncRNA:CR44539",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44540",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"can",0,0,0,0,0,0,0.412857,0.587143,"Low_signal","Pc"
"lncRNA:CR45242",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Or67d",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR46449",0,0,0,0,0,0,0.02,0.98,"Low_signal","Low_signal"
"lncRNA:CR46004",0,0,0,0,0,0.695,0,0.305,"Open_promoters","Open_promoters"
"lncRNA:CR46003",0,0,0,0,0,0,0.331429,0.668571,"Low_signal","Pc"
"mir-276b",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR46006",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"mir-276a",0,0,0,0,0,0.07,0,0.93,"Low_signal","Low_signal"
"lncRNA:CR45245",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44543",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR43990",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG12362",0,0,0,0,0,0,1,0,"Pc","Pc"
"Ir67b",0,0,0,1,0,0,0,0,"H1","H1"
"Ir67c",0.564286,0,0,0,0,0,0,0.435714,"Enhancers","Enhancers"
"Gem3",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG32061",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"S-Lap3",0,0,0,0.2175,0,0,0,0.7825,"Low_signal","Low_signal"
"CG46430",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Rbfox1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"S-Lap4",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"snoRNA:Me28S-A2629",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG6527",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR46212",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42521",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG43127",0.001429,0,0,0,0,0,0,0.998571,"Low_signal","Low_signal"
"CG34238",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG14151",0,0,0,0.165714,0,0,0,0.834286,"Low_signal","Low_signal"
"CG42536",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42535",0,0,0,0,0,0.05,0,0.95,"Low_signal","Low_signal"
"CG34001",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"hay",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Nep1r2",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"E(z)",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG18628",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG14154",0,0,0.0275,0.2225,0,0,0,0.75,"Low_signal","H1"
"CG14153",0,0,0,1,0,0,0,0,"H1","H1"
"CG32066",0,0,0,0,0,0.161429,0,0.838571,"Low_signal","Low_signal"
"CG8003",0,0,0,0,0,0.4375,0,0.5625,"Low_signal","Open_promoters"
"Adi1",0.69,0,0,0,0,0,0,0.31,"Enhancers","Enhancers"
"simj",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG11811",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG33493",0,0,0.761429,0,0,0,0,0.238571,"Gene_body_2","Gene_body_2"
"ND-13B",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"NijA",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43245",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"lncRNA:CR44544",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44545",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44546",0,0,0,0,0.59,0,0,0.41,"HP1","HP1"
"lncRNA:CR46230",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR46231",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG12523",0,0,0,0,0,0,0.975,0.025,"Pc","Pc"
"lncRNA:CR44347",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42831",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45247",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45246",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tna",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR45169",0.3,0,0,0,0,0,0,0.7,"Low_signal","Enhancers"
"Blos4",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG6418",0,0,0.052857,0,0,0,0,0.947143,"Low_signal","Low_signal"
"CG6409",0.877143,0,0,0,0,0.122857,0,0,"Enhancers","Enhancers"
"galla-2",0.525,0,0,0,0,0.475,0,0,"Enhancers","Enhancers"
"OXA1L",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Cpr67Fa1",0,0,0,1,0,0,0,0,"H1","H1"
"Cpr67Fa2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Cpr67Fb",0,0.0675,0.9325,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"asRNA:CR45171",0,0,0.795714,0,0,0,0,0.204286,"Gene_body_2","Gene_body_2"
"Aps",0,0,0,0,0,0.967143,0,0.032857,"Open_promoters","Open_promoters"
"lncRNA:CR45248",0,0,0,0.0775,0,0,0,0.9225,"Low_signal","Low_signal"
"lncRNA:CR45249",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG14147",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45745",0.857143,0,0,0,0,0,0,0.142857,"Enhancers","Enhancers"
"snoRNA:Me18S-G962",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"klu",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Fad2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG32079",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG32081",0,0,0,0.6975,0,0,0,0.3025,"H1","H1"
"lncRNA:CR44547",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45119",0.77,0,0,0.23,0,0,0,0,"Enhancers","Enhancers"
"CG43693",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG7888",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG6321",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Blos2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG32069",0,0,0.877143,0,0,0,0,0.122857,"Gene_body_2","Gene_body_2"
"CG45101",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"SuUR",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG32075",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG6310",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"Mocs1",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
